product_name,category,sub_category,sales,profit,quantity,rows,orders,avg_discount,profit_margin
"SAFCO Chairmat, Red",Furniture,Chairs,3516,482.5844,80,30,30,0.1476666666666667,0.13725381114903298
"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,3900,481.82599999999996,90,26,26,0.09423076923076922,0.1235451282051282
Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,2160,479.94000000000005,30,8,8,0.1,0.22219444444444447
"Stanley Highlighters, Water Color",Office Supplies,Art,1617,479.87199999999996,98,34,34,0.07941176470588235,0.2967668521954236
VTech DS6151,Technology,Phones,2748,478.762,25,8,8,0.125,0.17422197962154293
"Sanford Pencil Sharpener, Fluorescent",Office Supplies,Art,2268,477.3744,113,33,33,0.12848484848484848,0.21048253968253966
"Xerox Note Cards, Premium",Office Supplies,Paper,2181,477.3666,93,22,22,0.10954545454545456,0.21887510316368639
Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,2222,476.6256,24,4,4,0.1,0.21450297029702972
"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,1709,476.04139999999995,48,20,20,0.191,0.27854967817437093
"Deflect-O Door Stop, Duo Pack",Furniture,Furnishings,1788,475.3497,50,15,15,0.12933333333333333,0.26585553691275166
"SAFCO Steel Folding Chair, Black",Furniture,Chairs,3231,474.87800000000004,54,15,15,0.2033333333333333,0.1469755493655215
"Fiskars Box Cutter, Steel",Office Supplies,Supplies,1974,474.7296,69,27,27,0.14555555555555555,0.24049118541033435
"Hon Computer Table, with Bottom Storage",Furniture,Tables,5044,474.42599999999993,12,3,3,0.09999999999999999,0.0940574940523394
AT&T CL83451 4-Handset Telephone,Technology,Phones,1937,473.777,10,4,4,0.1,0.24459318533815178
Fellowes Super Stor/Drawer Files,Office Supplies,Storage,4006,473.3415,27,9,9,0.06666666666666668,0.11815813779331004
"Cisco Office Telephone, VoIP",Technology,Phones,4420,472.04249999999996,93,26,26,0.28076923076923077,0.10679694570135746
"Green Bar Note Cards, Multicolor",Office Supplies,Paper,2360,470.755,86,21,21,0.17142857142857143,0.19947245762711865
"Cisco Speaker Phone, Full Size",Technology,Phones,7066,469.22580000000005,65,22,22,0.1781818181818182,0.06640614208887631
Motorola L703CM,Technology,Phones,4212,467.97,32,6,6,0.16666666666666666,0.11110398860398861
"Logitech Flash Drive, Programmable",Technology,Accessories,1846,466.504,71,19,19,0.07368421052631578,0.2527107258938245
Cisco 9971 IP Video Phone Charcoal,Technology,Machines,4268,466.4,16,2,2,0.35,0.10927835051546392
"Logitech Mouse, Bluetooth",Technology,Accessories,2212,466.328,90,25,25,0.10200000000000001,0.21081735985533454
"Motorola Audio Dock, Cordless",Technology,Phones,9621,465.55420000000004,76,24,24,0.18000000000000002,0.048389377403596306
"Binney & Smith Markers, Fluorescent",Office Supplies,Art,2665,465.4135,118,39,39,0.1335897435897436,0.17463921200750468
"Eaton Message Books, 8.5 x 11",Office Supplies,Paper,1263,465.314,61,21,21,0.07142857142857142,0.36841963578780684
"Bush Floating Shelf Set, Metal",Furniture,Bookcases,7695,464.9493,58,20,20,0.14350000000000002,0.060422261208576994
DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,1344,463.971,11,3,3,0.3,0.34521651785714286
"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes,2202,463.8394,96,25,25,0.1192,0.21064459582198003
"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,2422,462.0562,51,16,16,0.16062500000000002,0.1907746490503716
"Stiletto Shears, Easy Grip",Office Supplies,Supplies,1916,461.572,43,15,15,0.07333333333333333,0.24090396659707725
"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,4158,461.445,87,19,19,0.03684210526315789,0.11097763347763348
Xerox 1885,Office Supplies,Paper,960,461.184,20,5,5,0.0,0.48040000000000005
Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,6776,461.12700000000007,21,6,6,0.18333333333333335,0.06805298110979931
"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,2437,460.95,103,39,38,0.15256410256410258,0.18914649158801805
"StarTech Printer, Wireless",Technology,Machines,5097,460.83299999999997,25,8,8,0.09375,0.09041259564449676
"Advantus Door Stop, Black",Furniture,Furnishings,2739,460.4652,79,22,22,0.18227272727272725,0.1681143483023001
Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,6833,460.3526999999999,31,6,6,0.16666666666666666,0.06737197424264597
"Sanford Highlighters, Water Color",Office Supplies,Art,1719,459.0755,108,32,32,0.1075,0.2670596276905177
"Stanley Highlighters, Fluorescent",Office Supplies,Art,1355,458.1576,93,27,27,0.05444444444444444,0.33812369003690035
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,1017,453.7624,28,6,6,0.03333333333333333,0.44617738446411015
"Stanley Pens, Blue",Office Supplies,Art,1155,452.175,134,38,38,0.10526315789473684,0.3914935064935065
GBC Recycled Regency Composition Covers,Office Supplies,Binders,1292,451.9368,26,6,6,0.23333333333333336,0.34979628482972136
"Kraft Mailers, with clear poly window",Office Supplies,Envelopes,1745,449.37600000000003,49,13,13,0.10307692307692307,0.2575220630372493
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,1185,448.76160000000004,24,6,6,0.09999999999999999,0.37870177215189876
Bevis 36 x 72 Conference Tables,Furniture,Tables,4331,448.16400000000004,40,8,8,0.1625,0.10347818055876241
"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,1619,448.164,44,10,10,0.06000000000000001,0.2768153180975911
"Eldon File Cart, Industrial",Office Supplies,Storage,12734,447.901,127,37,37,0.17567567567567569,0.035173629652897755
"Novimex Bag Chairs, Black",Furniture,Chairs,3985,447.6921,132,30,30,0.178,0.11234431618569636
"Hoover Coffee Grinder, Silver",Office Supplies,Appliances,1313,446.968,24,7,7,0.08571428571428572,0.34041736481340445
"Konica Card Printer, White",Technology,Machines,3604,446.33799999999997,29,8,8,0.09999999999999999,0.12384517203107658
"Acme Letter Opener, Steel",Office Supplies,Supplies,2439,445.42409999999995,110,28,28,0.1382142857142857,0.18262570725707256
"StarTech Printer, Red",Technology,Machines,7041,444.996,39,16,15,0.2375,0.0632006817213464
"Eaton Cards & Envelopes, Premium",Office Supplies,Paper,3016,442.0174,79,19,19,0.13263157894736843,0.14655749336870028
"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,5688,441.69649999999996,130,38,38,0.11421052631578947,0.07765409634317862
"Nokia Headset, Full Size",Technology,Phones,3658,441.664,53,15,15,0.04133333333333333,0.12073920174958994
"Hon Executive Leather Armchair, Black",Furniture,Chairs,29243,438.91959999999995,86,28,28,0.1575,0.015009390281434871
"Smead Shelving, Wire Frame",Office Supplies,Storage,4352,438.56,125,46,46,0.15804347826086956,0.10077205882352941
Samsung Galaxy S4,Technology,Phones,6135,438.193,13,5,5,0.2,0.07142510187449062
"Ikea Corner Shelving, Traditional",Furniture,Bookcases,3401,437.12800000000004,37,13,13,0.1846153846153846,0.12852925610114674
"Barricks Wood Table, Fully Assembled",Furniture,Tables,4043,437.04,12,3,3,0.06666666666666667,0.10809794706900817
"Tenex Box, Industrial",Office Supplies,Storage,1910,434.6512,137,41,41,0.14585365853658538,0.22756607329842932
"Cameo Manila Envelope, Recycled",Office Supplies,Envelopes,1464,434.358,72,20,20,0.08349999999999999,0.29669262295081966
"Konica Receipt Printer, Red",Technology,Machines,4475,433.51,46,12,12,0.18333333333333335,0.09687374301675977
"Acco 3-Hole Punch, Durable",Office Supplies,Binders,3470,431.11920000000003,142,41,41,0.12170731707317074,0.12424184438040346
"Epson Calculator, Wireless",Technology,Machines,1295,431.05899999999997,37,15,15,0.32,0.3328640926640926
"Eldon Light Bulb, Duo Pack",Furniture,Furnishings,1432,430.716,75,23,23,0.14565217391304347,0.30077932960893855
"Smead Shelving, Single Width",Office Supplies,Storage,3488,430.54079999999993,97,34,34,0.14911764705882355,0.12343486238532109
netTALK DUO VoIP Telephone Service,Technology,Phones,1113,430.418,26,7,7,0.17142857142857146,0.3867187780772687
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,4335,430.0695,22,6,6,0.17500000000000002,0.09920865051903115
Tennsco Double-Tier Lockers,Office Supplies,Storage,9630,429.7882,47,12,12,0.10000000000000002,0.04463013499480789
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,1400,429.7386,21,4,4,0.05,0.30695614285714284
"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper,1504,429.5344,68,21,21,0.16285714285714287,0.2855946808510638
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,3990,425.7596,32,7,7,0.15714285714285717,0.10670666666666666
Toshiba IPT2010-SD IP Telephone,Technology,Phones,3614,425.3094,31,8,8,0.17500000000000002,0.11768384061981184
"Konica Printer, Wireless",Technology,Machines,7099,425.0700000000001,31,8,8,0.11875,0.059877447527820836
"Stiletto Box Cutter, Steel",Office Supplies,Supplies,2556,424.009,85,23,23,0.05652173913043478,0.1658877151799687
Xerox 1914,Office Supplies,Paper,957,423.74159999999995,19,5,5,0.08,0.4427811912225705
"Belkin Memory Card, Bluetooth",Technology,Accessories,5524,423.741,66,20,20,0.135,0.07670908761766836
"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,7271,422.9994,167,40,40,0.13774999999999998,0.05817623435565947
"Stiletto Trimmer, Steel",Office Supplies,Supplies,2180,422.9055,71,19,19,0.12736842105263158,0.19399334862385323
ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,2906,422.475,21,4,4,0.15000000000000002,0.14538024776324845
"Stiletto Shears, Serrated",Office Supplies,Supplies,1687,422.1891,48,17,17,0.1452941176470588,0.25026028452874927
"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,2384,422.123,99,33,33,0.09272727272727273,0.1770650167785235
"Acco Binder, Clear",Office Supplies,Binders,1636,422.0677,130,45,45,0.08022222222222222,0.25798759168704155
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,939,421.9816,16,5,5,0.04,0.4493946751863685
"Hamilton Beach Toaster, White",Office Supplies,Appliances,1578,420.9855,39,8,8,0.19,0.26678422053231937
"Breville Toaster, White",Office Supplies,Appliances,1063,420.39,17,7,7,0.19999999999999998,0.3954750705550329
"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,4552,420.0081,87,20,20,0.21349999999999997,0.09226891476274166
"Enermax Message Books, Recycled",Office Supplies,Paper,1372,419.7966,74,23,23,0.05521739130434783,0.30597419825072886
"Eldon Door Stop, Black",Furniture,Furnishings,3211,419.4932,73,19,19,0.08631578947368422,0.1306425412644036
Fellowes High-Stak Drawer Files,Office Supplies,Storage,3947,419.3322,26,8,8,0.125,0.10624073980238155
"SanDisk Keyboard, Bluetooth",Technology,Accessories,3676,419.2128,56,14,14,0.14785714285714285,0.11404047878128401
Vtech CS6719,Technology,Phones,2631,418.5164,32,7,7,0.17142857142857146,0.1590712276700874
"Dania Corner Shelving, Pine",Furniture,Bookcases,6999,417.3982,88,20,20,0.166,0.05963683383340477
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,1320,417.0244,12,3,3,0.10000000000000002,0.3159275757575758
"Advantus Stacking Tray, Black",Furniture,Furnishings,1545,415.26210000000003,76,21,21,0.11285714285714286,0.26877805825242723
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,1857,414.918,20,6,6,0.06666666666666667,0.2234345718901454
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,1948,413.649,20,6,6,0.05000000000000001,0.21234548254620123
GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,1180,413.2464,12,2,2,0.2,0.35020881355932204
"Kraft Interoffice Envelope, Recycled",Office Supplies,Envelopes,1894,412.7772,50,17,17,0.16294117647058823,0.21793938753959874
LG G3,Technology,Phones,1803,411.579,10,4,4,0.1,0.22827454242928452
Maxell 4.7GB DVD-R,Technology,Accessories,1232,411.2262,49,11,11,0.1272727272727273,0.3337875
"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes,1104,411.084,51,17,17,0.023529411764705882,0.37235869565217394
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,2488,410.352,15,4,4,0.0375,0.16493247588424437
"Acco Binder Covers, Recycled",Office Supplies,Binders,2033,410.348,176,48,48,0.09166666666666667,0.2018435809149041
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,1928,408.744,32,6,5,0.16666666666666666,0.21200414937759338
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,910,408.2604,24,6,6,0.10000000000000002,0.4486378021978022
"Memorex Memory Card, Erganomic",Technology,Accessories,6770,407.8344,86,25,25,0.2028,0.06024141802067947
"Deflect-O Photo Frame, Black",Furniture,Furnishings,2791,407.247,64,17,17,0.057058823529411766,0.14591436761017557
"Logitech Flash Drive, Erganomic",Technology,Accessories,1100,406.2468,50,15,15,0.13466666666666666,0.3693152727272727
"Cardinal Binder Covers, Durable",Office Supplies,Binders,1325,405.99,109,31,31,0.05548387096774193,0.30640754716981133
"Chromcraft Computer Table, Rectangular",Furniture,Tables,1411,405.72,6,1,1,0.2,0.28754075124025513
Xerox 1988,Office Supplies,Paper,1102,404.289,41,9,9,0.1111111111111111,0.36686842105263157
"Sanford Markers, Water Color",Office Supplies,Art,4122,402.2114,179,42,41,0.09071428571428572,0.0975767588549248
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,3040,401.214,31,7,7,0.2857142857142857,0.1319782894736842
Xerox 1909,Office Supplies,Paper,971,400.976,40,9,9,0.08888888888888889,0.41295159629248196
"Enermax Flash Drive, Programmable",Technology,Accessories,2609,399.7392,70,20,20,0.1085,0.15321548486009964
Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,2659,398.976,16,4,4,0.0,0.15004738623542685
"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,7484,398.82399999999996,70,20,20,0.20350000000000001,0.053290219134152855
Nortel Networks T7316 E Nt8 B27,Technology,Phones,1877,397.7415,29,6,6,0.06666666666666667,0.21190277037826316
"Stanley Canvas, Blue",Office Supplies,Art,5165,396.0452,121,33,33,0.10636363636363635,0.07667864472410456
"Breville Coffee Grinder, Silver",Office Supplies,Appliances,1904,393.991,42,12,12,0.225,0.2069280462184874
Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,918,393.2563,11,2,2,0.1,0.4283837690631808
"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,2283,392.9758,168,47,47,0.15340425531914895,0.17213131844064827
"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,1848,392.6364,51,15,15,0.19066666666666665,0.2124655844155844
"Avery Binder, Economy",Office Supplies,Binders,1515,392.387,143,42,42,0.08547619047619047,0.2590013201320132
"StarTech Calculator, Red",Technology,Machines,2238,392.3671,65,18,18,0.037222222222222226,0.1753204200178731
"Memorex Keyboard, Bluetooth",Technology,Accessories,2825,391.8662,52,20,20,0.0985,0.13871369911504425
"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,2776,389.408,120,37,37,0.1445945945945946,0.14027665706051873
"Tenex File Cart, Industrial",Office Supplies,Storage,8369,388.75489999999996,82,30,30,0.189,0.046451774405544266
"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,4478,388.746,33,7,7,0.05714285714285715,0.0868124162572577
"Stanley Pens, Easy-Erase",Office Supplies,Art,1156,388.73,129,40,40,0.10525,0.3362716262975779
"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper,1712,387.73080000000004,130,29,29,0.14379310344827587,0.22647827102803741
"Bevis Conference Table, with Bottom Storage",Furniture,Tables,7400,387.6876,12,4,4,0.205,0.052390216216216215
"Logitech Keyboard, Programmable",Technology,Accessories,3868,387.13,62,23,23,0.12391304347826088,0.10008531540847983
"Office Star Bag Chairs, Adjustable",Furniture,Chairs,3104,386.13530000000003,80,24,23,0.20083333333333334,0.12439925902061856
"Apple Speaker Phone, Full Size",Technology,Phones,4534,385.38599999999997,49,17,17,0.15,0.08499911777679753
"Office Star Bag Chairs, Black",Furniture,Chairs,3280,384.452,76,24,24,0.10416666666666667,0.1172109756097561
Geemarc AmpliPOWER60,Technology,Phones,3412,384.192,46,11,11,0.18181818181818182,0.11260023446658851
Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,3511,383.6776,24,7,7,0.14285714285714285,0.10927872401025349
"Apple Office Telephone, with Caller ID",Technology,Phones,3182,382.51120000000003,70,26,26,0.115,0.12021093651791327
"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,2341,382.3995,104,28,28,0.17785714285714285,0.1633487825715506
"Apple Audio Dock, Cordless",Technology,Phones,4727,381.639,31,13,13,0.06538461538461539,0.08073598476835202
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,1384,381.20739999999995,26,10,10,0.21000000000000002,0.2754388728323699
Green Bar Computer Printout Paper,Office Supplies,Paper,858,380.8728,17,5,5,0.04,0.4439076923076923
Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,2490,380.5776,36,7,7,0.17142857142857143,0.15284240963855422
"Panasonic Receipt Printer, Wireless",Technology,Machines,3470,380.091,31,10,10,0.082,0.10953631123919308
"Barricks Coffee Table, with Bottom Storage",Furniture,Tables,1126,379.82,7,1,1,0.2,0.33731793960923623
"Fiskars Scissors, Steel",Office Supplies,Supplies,1447,378.0312,79,13,13,0.12615384615384617,0.26125169315825847
"GlobeWeis Peel and Seal, Recycled",Office Supplies,Envelopes,960,377.8069,60,17,17,0.1611764705882353,0.39354885416666663
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,1248,377.5528,17,4,4,0.05,0.30252628205128207
"Breville Coffee Grinder, Red",Office Supplies,Appliances,1269,377.30899999999997,23,8,8,0.02125,0.29732781717888096
Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,1222,376.942,25,5,5,0.12000000000000002,0.3084631751227496
